date;CmStatusTxPower
2018-02-22 23:04:45;51.0000
2018-02-22 23:04:54;51.0000
2018-02-22 23:05:04;51.0000
2018-02-22 23:05:15;51.0000
2018-02-22 23:05:24;51.0000
2018-02-22 23:05:34;51.0000
2018-02-22 23:05:44;51.0000
2018-02-22 23:05:55;51.0000
2018-02-22 23:06:04;51.0000
2018-02-22 23:06:15;51.0000
2018-02-22 23:06:24;51.0000
2018-02-22 23:06:35;51.0000
2018-02-22 23:06:44;51.0000
2018-02-22 23:06:54;51.0000
2018-02-22 23:07:04;51.0000
2018-02-22 23:07:14;51.0000
2018-02-22 23:07:25;51.0000
2018-02-22 23:07:34;51.0000
2018-02-22 23:07:45;51.0000
2018-02-22 23:07:54;51.0000
2018-02-22 23:08:05;51.0000
2018-02-22 23:08:14;51.0000
2018-02-22 23:08:24;51.0000
2018-02-22 23:08:35;51.0000
2018-02-22 23:08:44;51.0000
2018-02-22 23:08:54;51.0000
2018-02-22 23:09:04;51.0000
2018-02-22 23:09:15;51.0000
2018-02-22 23:09:24;51.0000
2018-02-22 23:09:35;51.0000
2018-02-22 23:09:44;51.0000
2018-02-22 23:09:54;51.0000
2018-02-22 23:10:05;51.0000
2018-02-22 23:10:14;51.0000
2018-02-22 23:10:25;51.0000
2018-02-22 23:10:34;51.0000
2018-02-22 23:10:45;51.0000
2018-02-22 23:10:54;51.0000
2018-02-22 23:11:05;51.0000
2018-02-22 23:11:14;51.0000
2018-02-22 23:11:24;51.0000
2018-02-22 23:11:35;51.0000
2018-02-22 23:11:44;51.0000
2018-02-22 23:11:54;51.0000
2018-02-22 23:12:05;51.0000
2018-02-22 23:12:14;51.0000
2018-02-22 23:12:24;51.0000
2018-02-22 23:12:34;51.0000
2018-02-22 23:12:45;51.0000
2018-02-22 23:12:54;51.0000
2018-02-22 23:13:05;51.0000
2018-02-22 23:13:14;51.0000
2018-02-22 23:13:24;51.0000
2018-02-22 23:13:35;51.0000
2018-02-22 23:13:44;51.0000
2018-02-22 23:13:54;51.0000
2018-02-22 23:14:04;51.0000
2018-02-22 23:14:19;51.0000
2018-02-22 23:14:25;51.0000
2018-02-22 23:14:34;51.0000
2018-02-22 23:14:44;51.0000
2018-02-22 23:14:54;51.0000
2018-02-22 23:15:05;51.0000
2018-02-22 23:15:14;51.0000
2018-02-22 23:15:24;51.0000
2018-02-22 23:15:35;51.0000
2018-02-22 23:15:44;51.0000
2018-02-22 23:15:54;51.0000
2018-02-22 23:16:04;51.0000
2018-02-22 23:16:15;51.0000
2018-02-22 23:16:24;51.0000
2018-02-22 23:16:34;51.0000
2018-02-22 23:16:45;51.0000
2018-02-22 23:16:54;51.0000
2018-02-22 23:17:04;51.0000
2018-02-22 23:17:14;51.0000
2018-02-22 23:17:24;51.0000
2018-02-22 23:17:35;51.0000
2018-02-22 23:17:44;51.0000
2018-02-22 23:17:54;51.0000
2018-02-22 23:18:04;51.0000
2018-02-22 23:18:15;51.0000
2018-02-22 23:18:24;51.0000
2018-02-22 23:18:35;51.0000
2018-02-22 23:18:44;51.0000
2018-02-22 23:18:54;51.0000
2018-02-22 23:19:04;51.0000
2018-02-22 23:19:15;51.0000
2018-02-22 23:19:24;51.0000
2018-02-22 23:19:39;51.0000
2018-02-22 23:19:44;51.0000
2018-02-22 23:19:55;51.0000
2018-02-22 23:20:04;51.0000
2018-02-22 23:20:15;51.0000
2018-02-22 23:20:24;51.0000
2018-02-22 23:20:39;51.0000
2018-02-22 23:20:44;51.0000
2018-02-22 23:20:54;51.0000
2018-02-22 23:21:04;51.0000
2018-02-22 23:21:14;51.0000
2018-02-22 23:21:25;51.0000
2018-02-22 23:21:34;51.0000
2018-02-22 23:21:45;51.0000
2018-02-22 23:21:54;51.0000
2018-02-22 23:22:05;51.0000
2018-02-22 23:22:14;51.0000
2018-02-22 23:22:28;51.0000
2018-02-22 23:22:34;51.0000
2018-02-22 23:22:44;51.0000
2018-02-22 23:22:54;51.0000
2018-02-22 23:23:05;51.0000
2018-02-22 23:23:14;51.0000
2018-02-22 23:23:24;51.0000
2018-02-22 23:23:35;51.0000
2018-02-22 23:23:44;51.0000
2018-02-22 23:23:54;51.0000
2018-02-22 23:24:04;51.0000
2018-02-22 23:24:15;51.0000
2018-02-22 23:24:24;51.0000
2018-02-22 23:24:34;51.0000
2018-02-22 23:24:45;51.0000
2018-02-22 23:24:54;51.0000
2018-02-22 23:25:09;51.0000
2018-02-22 23:25:14;51.0000
2018-02-22 23:25:24;51.0000
2018-02-22 23:25:35;51.0000
2018-02-22 23:25:44;51.0000
2018-02-22 23:25:54;51.0000
2018-02-22 23:26:04;51.0000
2018-02-22 23:26:15;51.0000
2018-02-22 23:26:24;51.0000
2018-02-22 23:26:35;51.0000
2018-02-22 23:26:48;51.0000
2018-02-22 23:26:54;51.0000
2018-02-22 23:27:04;51.0000
2018-02-22 23:27:14;51.0000
2018-02-22 23:27:25;51.0000
2018-02-22 23:27:34;51.0000
2018-02-22 23:27:44;51.0000
2018-02-22 23:27:54;51.0000
2018-02-22 23:28:04;51.0000
2018-02-22 23:28:15;51.0000
2018-02-22 23:28:24;51.0000
2018-02-22 23:28:34;51.0000
2018-02-22 23:28:45;51.0000
2018-02-22 23:28:54;51.0000
2018-02-22 23:29:05;51.0000
2018-02-22 23:29:14;51.0000
2018-02-22 23:29:24;51.0000
2018-02-22 23:29:34;51.0000
2018-02-22 23:29:45;51.0000
2018-02-22 23:29:54;51.0000
2018-02-22 23:30:05;51.0000
2018-02-22 23:30:14;51.0000
2018-02-22 23:30:24;51.0000
2018-02-22 23:30:35;51.0000
2018-02-22 23:30:44;51.0000
2018-02-22 23:30:54;51.0000
2018-02-22 23:31:04;51.0000
2018-02-22 23:31:15;51.0000
2018-02-22 23:31:24;51.0000
2018-02-22 23:31:35;51.0000
2018-02-22 23:31:44;51.0000
2018-02-22 23:31:54;51.0000
2018-02-22 23:32:05;51.0000
2018-02-22 23:32:14;51.0000
2018-02-22 23:32:24;51.0000
2018-02-22 23:32:34;51.0000
2018-02-22 23:32:45;51.0000
2018-02-22 23:32:54;51.0000
2018-02-22 23:33:05;51.0000
2018-02-22 23:33:14;51.0000
2018-02-22 23:33:24;51.0000
2018-02-22 23:33:34;51.0000
2018-02-22 23:33:44;51.0000
2018-02-22 23:33:54;51.0000
2018-02-22 23:34:04;51.0000
2018-02-22 23:34:15;51.0000
2018-02-22 23:34:24;51.0000
2018-02-22 23:34:35;51.0000
2018-02-22 23:34:44;51.0000
2018-02-22 23:34:54;51.0000
2018-02-22 23:35:04;51.0000
2018-02-22 23:35:14;51.0000
2018-02-22 23:35:24;51.0000
2018-02-22 23:35:35;51.0000
2018-02-22 23:35:44;51.0000
2018-02-22 23:35:54;51.0000
2018-02-22 23:36:05;51.0000
2018-02-22 23:36:14;51.0000
2018-02-22 23:36:24;51.0000
2018-02-22 23:36:34;51.0000
2018-02-22 23:36:45;51.0000
2018-02-22 23:36:54;51.0000
2018-02-22 23:37:05;51.0000
2018-02-22 23:37:14;51.0000
2018-02-22 23:37:25;51.0000
2018-02-22 23:37:34;51.0000
2018-02-22 23:37:45;51.0000
2018-02-22 23:37:54;51.0000
2018-02-22 23:38:04;51.0000
2018-02-22 23:38:14;51.0000
2018-02-22 23:38:25;51.0000
2018-02-22 23:38:34;51.0000
2018-02-22 23:38:49;51.0000
2018-02-22 23:38:54;51.0000
2018-02-22 23:39:05;51.0000
2018-02-22 23:39:14;51.0000
2018-02-22 23:39:24;51.0000
2018-02-22 23:39:35;51.0000
2018-02-22 23:39:44;51.0000
2018-02-22 23:39:54;51.0000
2018-02-22 23:40:04;51.0000
2018-02-22 23:40:15;51.0000
2018-02-22 23:40:24;51.0000
2018-02-22 23:40:35;51.0000
2018-02-22 23:40:44;51.0000
2018-02-22 23:40:54;51.0000
2018-02-22 23:41:05;51.0000
2018-02-22 23:41:14;51.0000
2018-02-22 23:41:24;51.0000
2018-02-22 23:41:34;51.0000
2018-02-22 23:41:45;51.0000
2018-02-22 23:41:54;51.0000
2018-02-22 23:42:05;51.0000
2018-02-22 23:42:14;51.0000
2018-02-22 23:42:24;51.0000
2018-02-22 23:42:34;51.0000
2018-02-22 23:42:44;51.0000
2018-02-22 23:42:54;51.0000
2018-02-22 23:43:04;51.0000
2018-02-22 23:43:14;51.0000
2018-02-22 23:43:24;51.0000
2018-02-22 23:43:35;51.0000
2018-02-22 23:43:44;51.0000
2018-02-22 23:43:54;51.0000
2018-02-22 23:44:05;51.0000
2018-02-22 23:44:14;51.0000
2018-02-22 23:44:24;51.0000
2018-02-22 23:44:34;51.0000
2018-02-22 23:44:45;51.0000
2018-02-22 23:44:54;51.0000
2018-02-22 23:45:05;51.0000
2018-02-22 23:45:14;51.0000
2018-02-22 23:45:24;51.0000
2018-02-22 23:45:35;51.0000
2018-02-22 23:45:44;51.0000
2018-02-22 23:45:54;51.0000
2018-02-22 23:46:05;51.0000
2018-02-22 23:46:14;51.0000
2018-02-22 23:46:24;51.0000
2018-02-22 23:46:34;51.0000
2018-02-22 23:46:44;51.0000
2018-02-22 23:46:54;51.0000
2018-02-22 23:47:04;51.0000
2018-02-22 23:47:15;51.0000
2018-02-22 23:47:24;51.0000
2018-02-22 23:47:35;51.0000
2018-02-22 23:47:44;51.0000
2018-02-22 23:47:54;51.0000
2018-02-22 23:48:04;51.0000
2018-02-22 23:48:14;51.0000
2018-02-22 23:48:24;51.0000
2018-02-22 23:48:34;51.0000
2018-02-22 23:48:44;51.0000
2018-02-22 23:48:55;51.0000
2018-02-22 23:49:04;51.0000
2018-02-22 23:49:15;51.0000
2018-02-22 23:49:24;51.0000
2018-02-22 23:49:35;51.0000
2018-02-22 23:49:44;51.0000
2018-02-22 23:49:54;51.0000
2018-02-22 23:50:04;51.0000
2018-02-22 23:50:15;51.0000
2018-02-22 23:50:24;51.0000
2018-02-22 23:50:35;51.0000
2018-02-22 23:50:44;51.0000
2018-02-22 23:50:54;51.0000
2018-02-22 23:51:05;51.0000
2018-02-22 23:51:14;51.0000
2018-02-22 23:51:24;51.0000
2018-02-22 23:51:34;51.0000
2018-02-22 23:51:45;51.0000
2018-02-22 23:51:54;51.0000
2018-02-22 23:52:05;51.0000
2018-02-22 23:52:14;51.0000
2018-02-22 23:52:24;51.0000
2018-02-22 23:52:34;51.0000
2018-02-22 23:52:45;51.0000
2018-02-22 23:52:54;51.0000
2018-02-22 23:53:05;51.0000
2018-02-22 23:53:14;51.0000
2018-02-22 23:53:24;51.0000
2018-02-22 23:53:34;51.0000
2018-02-22 23:53:45;51.0000
2018-02-22 23:53:54;51.0000
2018-02-22 23:54:05;51.0000
2018-02-22 23:54:14;51.0000
2018-02-22 23:54:24;51.0000
2018-02-22 23:54:34;51.0000
2018-02-22 23:54:44;51.0000
2018-02-22 23:54:54;51.0000
2018-02-22 23:55:05;51.0000
2018-02-22 23:55:14;51.0000
2018-02-22 23:55:24;51.0000
2018-02-22 23:55:34;51.0000
2018-02-22 23:55:45;51.0000
2018-02-22 23:55:54;51.0000
2018-02-22 23:56:05;51.0000
2018-02-22 23:56:14;51.0000
2018-02-22 23:56:24;51.0000
2018-02-22 23:56:34;51.0000
2018-02-22 23:56:45;51.0000
2018-02-22 23:56:54;51.0000
2018-02-22 23:57:05;51.0000
2018-02-22 23:57:14;51.0000
2018-02-22 23:57:24;51.0000
2018-02-22 23:57:35;51.0000
2018-02-22 23:57:44;51.0000
2018-02-22 23:57:54;51.0000
2018-02-22 23:58:08;51.0000
2018-02-22 23:58:14;51.0000
2018-02-22 23:58:24;51.0000
2018-02-22 23:58:35;51.0000
2018-02-22 23:58:44;51.0000
2018-02-22 23:58:55;51.0000
2018-02-22 23:59:04;51.0000
2018-02-22 23:59:15;51.0000
2018-02-22 23:59:24;51.0000
2018-02-22 23:59:35;51.0000
2018-02-22 23:59:44;51.0000
2018-02-22 23:59:54;51.0000
2018-02-23 00:00:05;51.0000
2018-02-23 00:00:14;51.0000
2018-02-23 00:00:24;51.0000
2018-02-23 00:00:35;51.0000
2018-02-23 00:00:44;51.0000
2018-02-23 00:00:54;51.0000
2018-02-23 00:01:05;51.0000
2018-02-23 00:01:14;51.0000
2018-02-23 00:01:24;51.0000
2018-02-23 00:01:34;51.0000
2018-02-23 00:01:45;51.0000
2018-02-23 00:01:54;51.0000
2018-02-23 00:02:05;51.0000
2018-02-23 00:02:14;51.0000
2018-02-23 00:02:24;51.0000
2018-02-23 00:02:35;51.0000
2018-02-23 00:02:44;51.0000
2018-02-23 00:02:54;51.0000
2018-02-23 00:03:05;51.0000
2018-02-23 00:03:14;51.0000
2018-02-23 00:03:24;51.0000
2018-02-23 00:03:34;51.0000
2018-02-23 00:03:45;51.0000
2018-02-23 00:03:54;51.0000
2018-02-23 00:04:05;51.0000
2018-02-23 00:04:14;51.0000
2018-02-23 00:04:24;51.0000
2018-02-23 00:04:35;51.0000
2018-02-23 00:04:44;51.0000
2018-02-23 00:04:54;51.0000
2018-02-23 00:05:04;51.0000
2018-02-23 00:05:15;51.0000
2018-02-23 00:05:24;51.0000
2018-02-23 00:05:35;51.0000
2018-02-23 00:05:44;51.0000
2018-02-23 00:05:54;51.0000
2018-02-23 00:06:04;51.0000
2018-02-23 00:06:15;51.0000
2018-02-23 00:06:24;51.0000
2018-02-23 00:06:34;51.0000
2018-02-23 00:06:44;51.0000
2018-02-23 00:06:54;51.0000
2018-02-23 00:07:05;51.0000
2018-02-23 00:07:14;51.0000
2018-02-23 00:07:24;51.0000
2018-02-23 00:07:35;51.0000
2018-02-23 00:07:44;51.0000
2018-02-23 00:07:54;51.0000
2018-02-23 00:08:04;51.0000
2018-02-23 00:08:15;51.0000
2018-02-23 00:08:24;51.0000
2018-02-23 00:08:34;51.0000
2018-02-23 00:08:44;51.0000
2018-02-23 00:08:54;51.0000
2018-02-23 00:09:05;51.0000
2018-02-23 00:09:14;51.0000
2018-02-23 00:09:24;51.0000
2018-02-23 00:09:35;51.0000
2018-02-23 00:09:44;51.0000
2018-02-23 00:09:54;51.0000
2018-02-23 00:10:04;51.0000
2018-02-23 00:10:15;51.0000
2018-02-23 00:10:24;51.0000
2018-02-23 00:10:34;51.0000
2018-02-23 00:10:45;51.0000
2018-02-23 00:10:54;51.0000
2018-02-23 00:11:05;51.0000
2018-02-23 00:11:14;51.0000
2018-02-23 00:11:24;51.0000
2018-02-23 00:11:34;51.0000
2018-02-23 00:11:45;51.0000
2018-02-23 00:11:54;51.0000
2018-02-23 00:12:04;51.0000
2018-02-23 00:12:15;51.0000
2018-02-23 00:12:24;51.0000
2018-02-23 00:12:35;51.0000
2018-02-23 00:12:44;51.0000
2018-02-23 00:12:54;51.0000
2018-02-23 00:13:04;51.0000
2018-02-23 00:13:15;51.0000
2018-02-23 00:13:24;51.0000
2018-02-23 00:13:35;51.0000
2018-02-23 00:13:44;51.0000
2018-02-23 00:13:54;51.0000
2018-02-23 00:14:05;51.0000
2018-02-23 00:14:14;51.0000
2018-02-23 00:14:24;51.0000
2018-02-23 00:14:35;51.0000
2018-02-23 00:14:44;51.0000
2018-02-23 00:14:54;51.0000
2018-02-23 00:15:04;51.0000
2018-02-23 00:15:15;51.0000
2018-02-23 00:15:24;51.0000
2018-02-23 00:15:35;51.0000
2018-02-23 00:15:44;51.0000
2018-02-23 00:15:54;51.0000
2018-02-23 00:16:04;51.0000
2018-02-23 00:16:15;51.0000
2018-02-23 00:16:24;51.0000
2018-02-23 00:16:35;51.0000
2018-02-23 00:16:44;51.0000
2018-02-23 00:16:54;51.0000
2018-02-23 00:17:05;51.0000
2018-02-23 00:17:14;51.0000
2018-02-23 00:17:24;51.0000
2018-02-23 00:17:35;51.0000
2018-02-23 00:17:44;51.0000
2018-02-23 00:17:54;51.0000
2018-02-23 00:18:04;51.0000
2018-02-23 00:18:15;51.0000
2018-02-23 00:18:24;51.0000
2018-02-23 00:18:34;51.0000
2018-02-23 00:18:45;51.0000
2018-02-23 00:18:54;51.0000
2018-02-23 00:19:05;51.0000
2018-02-23 00:19:14;51.0000
2018-02-23 00:19:24;51.0000
2018-02-23 00:19:34;51.0000
2018-02-23 00:19:45;51.0000
2018-02-23 00:19:54;51.0000
2018-02-23 00:20:05;51.0000
2018-02-23 00:20:14;51.0000
2018-02-23 00:20:24;51.0000
2018-02-23 00:20:34;51.0000
2018-02-23 00:20:44;51.0000
2018-02-23 00:20:54;51.0000
2018-02-23 00:21:05;51.0000
2018-02-23 00:21:14;51.0000
2018-02-23 00:21:24;51.0000
2018-02-23 00:21:34;51.0000
2018-02-23 00:21:45;51.0000
2018-02-23 00:21:54;51.0000
2018-02-23 00:22:05;51.0000
2018-02-23 00:22:14;51.0000
2018-02-23 00:22:29;51.0000
2018-02-23 00:22:34;51.0000
2018-02-23 00:22:45;51.0000
2018-02-23 00:22:54;51.0000
2018-02-23 00:23:04;51.0000
2018-02-23 00:23:14;51.0000
2018-02-23 00:23:25;51.0000
2018-02-23 00:23:34;51.0000
2018-02-23 00:23:44;51.0000
2018-02-23 00:23:54;51.0000
2018-02-23 00:24:05;51.0000
2018-02-23 00:24:14;51.0000
2018-02-23 00:24:24;51.0000
2018-02-23 00:24:35;51.0000
2018-02-23 00:24:44;51.0000
2018-02-23 00:24:54;51.0000
2018-02-23 00:25:04;51.0000
2018-02-23 00:25:15;51.0000
2018-02-23 00:25:24;51.0000
2018-02-23 00:25:35;51.0000
2018-02-23 00:25:44;51.0000
2018-02-23 00:25:54;51.0000
2018-02-23 00:26:05;51.0000
2018-02-23 00:26:14;51.0000
2018-02-23 00:26:24;51.0000
2018-02-23 00:26:35;51.0000
2018-02-23 00:26:44;51.0000
2018-02-23 00:26:54;51.0000
2018-02-23 00:27:04;51.0000
2018-02-23 00:27:15;51.0000
2018-02-23 00:27:24;51.0000
2018-02-23 00:27:35;51.0000
2018-02-23 00:27:44;51.0000
2018-02-23 00:27:58;51.0000
2018-02-23 00:28:04;51.0000
2018-02-23 00:28:14;51.0000
2018-02-23 00:28:25;51.0000
2018-02-23 00:28:34;51.0000
2018-02-23 00:28:45;51.0000
2018-02-23 00:28:54;51.0000
2018-02-23 00:29:05;51.0000
2018-02-23 00:29:14;51.0000
2018-02-23 00:29:24;51.0000
2018-02-23 00:29:35;51.0000
2018-02-23 00:29:44;51.0000
2018-02-23 00:29:54;51.0000
2018-02-23 00:30:04;51.0000
2018-02-23 00:30:15;51.0000
2018-02-23 00:30:24;51.0000
2018-02-23 00:30:35;51.0000
2018-02-23 00:30:44;51.0000
2018-02-23 00:30:54;51.0000
2018-02-23 00:31:05;51.0000
2018-02-23 00:31:14;51.0000
2018-02-23 00:31:24;51.0000
2018-02-23 00:31:38;51.0000
2018-02-23 00:31:44;51.0000
2018-02-23 00:31:54;51.0000
2018-02-23 00:32:04;51.0000
2018-02-23 00:32:14;51.0000
2018-02-23 00:32:25;51.0000
2018-02-23 00:32:34;51.0000
2018-02-23 00:32:45;51.0000
2018-02-23 00:32:54;51.0000
2018-02-23 00:33:05;51.0000
2018-02-23 00:33:14;51.0000
2018-02-23 00:33:24;51.0000
2018-02-23 00:33:39;51.0000
2018-02-23 00:33:44;51.0000
2018-02-23 00:33:55;51.0000
2018-02-23 00:34:04;51.0000
2018-02-23 00:34:15;51.0000
2018-02-23 00:34:24;51.0000
2018-02-23 00:34:35;51.0000
2018-02-23 00:34:44;51.0000
2018-02-23 00:34:54;51.0000
2018-02-23 00:35:05;51.0000
2018-02-23 00:35:14;51.0000
2018-02-23 00:35:24;51.0000
2018-02-23 00:35:34;51.0000
2018-02-23 00:35:45;51.0000
2018-02-23 00:35:54;51.0000
2018-02-23 00:36:05;51.0000
2018-02-23 00:36:19;51.0000
2018-02-23 00:36:24;51.0000
2018-02-23 00:36:34;51.0000
2018-02-23 00:36:45;51.0000
2018-02-23 00:36:59;51.0000
2018-02-23 00:37:04;51.0000
2018-02-23 00:37:15;51.0000
2018-02-23 00:37:24;51.0000
2018-02-23 00:37:35;51.0000
2018-02-23 00:37:44;51.0000
2018-02-23 00:37:54;51.0000
2018-02-23 00:38:04;51.0000
2018-02-23 00:38:15;51.0000
2018-02-23 00:38:24;51.0000
2018-02-23 00:38:35;51.0000
2018-02-23 00:38:44;51.0000
2018-02-23 00:38:54;51.0000
2018-02-23 00:39:05;51.0000
2018-02-23 00:39:14;51.0000
2018-02-23 00:39:24;51.0000
2018-02-23 00:39:34;51.0000
2018-02-23 00:39:44;51.0000
2018-02-23 00:39:54;51.0000
2018-02-23 00:40:04;51.0000
2018-02-23 00:40:24;51.0000
2018-02-23 00:40:34;51.0000
2018-02-23 00:40:45;51.0000
2018-02-23 00:40:54;51.0000
2018-02-23 00:41:05;51.0000
2018-02-23 00:41:14;51.0000
2018-02-23 00:41:24;51.0000
2018-02-23 00:41:34;51.0000
2018-02-23 00:41:45;51.0000
2018-02-23 00:41:54;51.0000
2018-02-23 00:42:05;51.0000
2018-02-23 00:42:14;51.0000
2018-02-23 00:42:24;51.0000
2018-02-23 00:42:35;51.0000
2018-02-23 00:42:44;51.0000
2018-02-23 00:42:54;51.0000
2018-02-23 00:43:05;51.0000
2018-02-23 00:43:14;51.0000
2018-02-23 00:43:24;51.0000
2018-02-23 00:43:34;51.0000
2018-02-23 00:43:45;51.0000
2018-02-23 00:43:54;51.0000
2018-02-23 00:44:05;51.0000
2018-02-23 00:44:14;51.0000
2018-02-23 00:44:24;51.0000
2018-02-23 00:44:34;51.0000
2018-02-23 00:44:44;51.0000
2018-02-23 00:44:54;51.0000
2018-02-23 00:45:05;51.0000
2018-02-23 00:45:14;51.0000
2018-02-23 00:45:24;51.0000
2018-02-23 00:45:35;51.0000
2018-02-23 00:45:44;51.0000
2018-02-23 00:45:54;51.0000
2018-02-23 00:46:05;51.0000
2018-02-23 00:46:14;51.0000
2018-02-23 00:46:24;51.0000
2018-02-23 00:46:35;51.0000
2018-02-23 00:46:44;51.0000
2018-02-23 00:46:54;51.0000
2018-02-23 00:47:04;51.0000
2018-02-23 00:47:15;51.0000
2018-02-23 00:47:24;51.0000
2018-02-23 00:47:35;51.0000
2018-02-23 00:47:44;51.0000
2018-02-23 00:47:54;51.0000
2018-02-23 00:48:05;51.0000
2018-02-23 00:48:14;51.0000
2018-02-23 00:48:24;51.0000
2018-02-23 00:48:34;51.0000
2018-02-23 00:48:45;51.0000
2018-02-23 00:48:54;51.0000
2018-02-23 00:49:04;51.0000
2018-02-23 00:49:15;51.0000
2018-02-23 00:49:24;51.0000
2018-02-23 00:49:35;51.0000
2018-02-23 00:49:44;51.0000
2018-02-23 00:49:54;51.0000
2018-02-23 00:50:04;51.0000
2018-02-23 00:50:14;51.0000
2018-02-23 00:50:25;51.0000
2018-02-23 00:50:34;51.0000
2018-02-23 00:50:44;51.0000
2018-02-23 00:50:54;51.0000
2018-02-23 00:51:05;51.0000
2018-02-23 00:51:14;51.0000
2018-02-23 00:51:24;51.0000
2018-02-23 00:51:35;51.0000
2018-02-23 00:51:44;51.0000
2018-02-23 00:51:54;51.0000
2018-02-23 00:52:04;51.0000
2018-02-23 00:52:15;51.0000
2018-02-23 00:52:24;51.0000
2018-02-23 00:52:35;51.0000
2018-02-23 00:52:44;51.0000
2018-02-23 00:52:54;51.0000
2018-02-23 00:53:05;51.0000
2018-02-23 00:53:14;51.0000
2018-02-23 00:53:24;51.0000
2018-02-23 00:53:34;51.0000
2018-02-23 00:53:45;51.0000
2018-02-23 00:53:54;51.0000
2018-02-23 00:54:05;51.0000
2018-02-23 00:54:14;51.0000
2018-02-23 00:54:24;51.0000
2018-02-23 00:54:35;51.0000
2018-02-23 00:54:44;51.0000
2018-02-23 00:54:54;51.0000
2018-02-23 00:55:04;51.0000
2018-02-23 00:55:14;51.0000
2018-02-23 00:55:24;51.0000
2018-02-23 00:55:34;51.0000
2018-02-23 00:55:44;51.0000
2018-02-23 00:55:54;51.0000
2018-02-23 00:56:04;51.0000
2018-02-23 00:56:15;51.0000
2018-02-23 00:56:24;51.0000
2018-02-23 00:56:35;51.0000
2018-02-23 00:56:44;51.0000
2018-02-23 00:56:54;51.0000
2018-02-23 00:57:04;51.0000
2018-02-23 00:57:15;51.0000
2018-02-23 00:57:24;51.0000
2018-02-23 00:57:35;51.0000
2018-02-23 00:57:44;51.0000
2018-02-23 00:57:54;51.0000
2018-02-23 00:58:05;51.0000
2018-02-23 00:58:14;51.0000
2018-02-23 00:58:24;51.0000
2018-02-23 00:58:39;51.0000
2018-02-23 00:58:44;51.0000
2018-02-23 00:58:55;51.0000
2018-02-23 00:59:04;51.0000
2018-02-23 00:59:15;51.0000
2018-02-23 00:59:24;51.0000
2018-02-23 00:59:35;51.0000
2018-02-23 00:59:44;51.0000
2018-02-23 00:59:54;51.0000
2018-02-23 01:00:05;51.0000
2018-02-23 01:00:14;51.0000
2018-02-23 01:00:24;51.0000
2018-02-23 01:00:34;51.0000
2018-02-23 01:00:45;51.0000
2018-02-23 01:00:54;51.0000
2018-02-23 01:01:05;51.0000
2018-02-23 01:01:14;51.0000
2018-02-23 01:01:24;51.0000
2018-02-23 01:01:35;51.0000
2018-02-23 01:01:44;51.0000
2018-02-23 01:01:54;51.0000
2018-02-23 01:02:05;51.0000
2018-02-23 01:02:14;51.0000
2018-02-23 01:02:24;51.0000
2018-02-23 01:02:34;51.0000
2018-02-23 01:02:45;51.0000
2018-02-23 01:02:54;51.0000
2018-02-23 01:03:05;51.0000
2018-02-23 01:03:14;51.0000
2018-02-23 01:03:24;51.0000
2018-02-23 01:03:34;51.0000
2018-02-23 01:03:44;51.0000
2018-02-23 01:03:54;51.0000
2018-02-23 01:04:05;51.0000
2018-02-23 01:04:14;51.0000
2018-02-23 01:04:24;51.0000
2018-02-23 01:04:34;51.0000
2018-02-23 01:04:44;51.0000
2018-02-23 01:04:54;51.0000
2018-02-23 01:05:05;51.0000
2018-02-23 01:05:14;51.0000
2018-02-23 01:05:24;51.0000
2018-02-23 01:05:35;51.0000
2018-02-23 01:05:44;51.0000
2018-02-23 01:05:54;51.0000
2018-02-23 01:06:04;51.0000
2018-02-23 01:06:15;51.0000
2018-02-23 01:06:24;51.0000
2018-02-23 01:06:35;51.0000
2018-02-23 01:06:44;51.0000
2018-02-23 01:06:54;51.0000
2018-02-23 01:07:05;51.0000
2018-02-23 01:07:14;51.0000
2018-02-23 01:07:24;51.0000
2018-02-23 01:07:35;51.0000
2018-02-23 01:07:44;51.0000
2018-02-23 01:07:54;51.0000
2018-02-23 01:08:04;51.0000
2018-02-23 01:08:15;51.0000
2018-02-23 01:08:24;51.0000
2018-02-23 01:08:35;51.0000
2018-02-23 01:08:44;51.0000
2018-02-23 01:08:54;51.0000
2018-02-23 01:09:05;51.0000
2018-02-23 01:09:14;51.0000
2018-02-23 01:09:28;51.0000
2018-02-23 01:09:34;51.0000
2018-02-23 01:09:44;51.0000
2018-02-23 01:09:55;51.0000
2018-02-23 01:10:04;51.0000
2018-02-23 01:10:14;51.0000
2018-02-23 01:10:24;51.0000
2018-02-23 01:10:35;51.0000
2018-02-23 01:10:44;51.0000
2018-02-23 01:10:54;51.0000
2018-02-23 01:11:05;51.0000
2018-02-23 01:11:14;51.0000
2018-02-23 01:11:24;51.0000
2018-02-23 01:11:34;51.0000
2018-02-23 01:11:45;51.0000
2018-02-23 01:11:54;51.0000
2018-02-23 01:12:05;51.0000
2018-02-23 01:12:14;51.0000
2018-02-23 01:12:24;51.0000
2018-02-23 01:12:34;51.0000
2018-02-23 01:12:44;51.0000
2018-02-23 01:12:54;51.0000
2018-02-23 01:13:04;51.0000
2018-02-23 01:13:18;51.0000
2018-02-23 01:13:24;51.0000
2018-02-23 01:13:35;51.0000
2018-02-23 01:13:44;51.0000
2018-02-23 01:13:54;51.0000
2018-02-23 01:14:04;51.0000
2018-02-23 01:14:15;51.0000
